"timestamp,pressure_in_kPa,pressure_out_kPa,temperature_in_C,temperature_out_C,valve_opening_percent,energy_kWh,energy_cost_USD"
"2025-02-23 22:00:00,403.2,389.7,7.83,11.27,4.1,0.626,0.075"
"2025-02-23 23:00:00,396.8,382.2,7.92,11.56,6.9,1.078,0.129"
"2025-02-24 00:00:00,391.9,379.2,9.45,11.66,7.6,0.256,0.031"
"2025-02-24 01:00:00,396.7,383.5,6.27,8.87,1.7,0.483,0.058"
"2025-02-24 02:00:00,401.2,385.1,9.24,11.24,7.4,0.316,0.038"
"2025-02-24 03:00:00,400.1,382.4,8.53,10.53,6.9,0.393,0.047"
"2025-02-24 04:00:00,398.3,385.1,8.42,11.15,7.5,0.633,0.076"
"2025-02-24 05:00:00,400.1,385.5,8.17,13.19,23.2,1.696,0.204"
"2025-02-24 06:00:00,400.6,380.7,9.51,14.28,44.6,2.91,0.349"
"2025-02-24 07:00:00,400.0,370.3,10.49,15.93,42.9,4.759,0.571"
"2025-02-24 08:00:00,405.6,378.0,8.89,15.5,70.4,6.066,0.728"
"2025-02-24 09:00:00,398.1,369.6,11.62,18.19,79.8,7.279,0.873"
"2025-02-24 10:00:00,393.8,360.1,10.86,17.05,85.7,7.46,0.895"
"2025-02-24 11:00:00,401.8,366.9,11.37,18.7,100.0,9.949,1.194"
"2025-02-24 12:00:00,399.2,360.8,14.69,23.35,93.7,11.523,1.383"
"2025-02-24 13:00:00,407.0,371.8,11.62,18.94,94.9,9.896,1.187"
"2025-02-24 14:00:00,402.9,365.2,11.88,18.07,85.5,7.565,0.908"
"2025-02-24 15:00:00,394.7,360.3,11.62,19.09,93.4,8.888,1.067"
"2025-02-24 16:00:00,397.1,372.5,10.35,16.02,70.5,5.218,0.626"
"2025-02-24 17:00:00,408.8,385.0,10.8,15.98,47.1,4.346,0.522"
"2025-02-24 18:00:00,393.6,369.1,9.59,14.6,41.2,3.086,0.37"
"2025-02-24 19:00:00,405.8,390.2,9.53,12.66,15.9,1.436,0.172"
"2025-02-24 20:00:00,397.7,382.1,8.48,11.27,19.8,0.654,0.078"
"2025-02-24 21:00:00,400.4,385.1,9.18,12.61,7.9,1.207,0.145"
"2025-02-24 22:00:00,402.5,387.3,7.02,9.05,7.4,0.663,0.08"
"2025-02-24 23:00:00,404.9,388.8,7.59,10.96,10.9,0.711,0.085"
"2025-02-25 00:00:00,402.8,383.3,8.25,10.61,8.7,0.313,0.038"
"2025-02-25 01:00:00,398.0,380.3,8.29,11.28,7.1,0.729,0.087"
"2025-02-25 02:00:00,403.8,390.8,8.7,11.15,11.0,0.483,0.058"
"2025-02-25 03:00:00,397.5,383.9,8.24,12.41,21.5,0.653,0.078"
"2025-02-25 04:00:00,403.9,390.0,6.7,9.55,18.0,0.476,0.057"
"2025-02-25 05:00:00,399.0,380.7,8.09,14.08,27.2,3.015,0.362"
"2025-02-25 06:00:00,399.6,378.6,9.76,14.58,38.2,2.341,0.281"
"2025-02-25 07:00:00,404.6,378.8,9.52,16.26,58.1,5.858,0.703"
"2025-02-25 08:00:00,398.7,367.2,9.8,16.89,72.5,6.715,0.806"
"2025-02-25 09:00:00,394.7,368.5,11.88,18.61,78.5,7.986,0.958"
"2025-02-25 10:00:00,396.3,361.9,12.05,18.3,94.4,7.859,0.943"
"2025-02-25 11:00:00,405.7,372.2,12.57,20.46,97.7,10.21,1.225"
"2025-02-25 12:00:00,391.3,354.4,11.38,18.14,100.0,9.862,1.183"
"2025-02-25 13:00:00,401.2,368.6,12.46,18.7,100.0,8.072,0.969"
"2025-02-25 14:00:00,398.9,369.2,11.08,18.34,86.1,9.016,1.082"
"2025-02-25 15:00:00,410.1,382.9,10.91,18.6,74.3,9.729,1.168"
"2025-02-25 16:00:00,395.7,361.3,11.06,17.71,75.4,6.335,0.76"
"2025-02-25 17:00:00,394.7,366.4,9.91,15.2,54.4,4.445,0.533"
"2025-02-25 18:00:00,404.2,383.3,9.19,12.84,38.6,2.333,0.28"
"2025-02-25 19:00:00,404.5,377.7,9.74,12.73,26.2,1.154,0.138"
"2025-02-25 20:00:00,402.8,389.5,8.61,11.88,16.8,1.008,0.121"
"2025-02-25 21:00:00,397.7,384.2,7.59,11.08,3.9,0.81,0.097"
"2025-02-25 22:00:00,403.6,389.5,8.16,11.49,8.4,0.907,0.109"
"2025-02-25 23:00:00,398.4,389.8,9.13,12.4,14.5,0.989,0.119"
"2025-02-26 00:00:00,409.1,395.8,8.14,11.14,8.7,0.713,0.086"
"2025-02-26 01:00:00,402.0,386.6,7.49,10.49,15.2,0.809,0.097"
"2025-02-26 02:00:00,403.0,388.7,7.37,9.52,12.2,0.352,0.042"
"2025-02-26 03:00:00,399.6,383.1,9.54,12.23,4.1,0.547,0.066"
"2025-02-26 04:00:00,398.8,382.9,9.65,11.89,9.4,0.591,0.071"
"2025-02-26 05:00:00,389.3,371.5,9.7,13.53,22.5,1.187,0.142"
"2025-02-26 06:00:00,399.7,381.4,7.53,12.55,40.9,2.846,0.342"
"2025-02-26 07:00:00,391.0,366.5,10.58,16.08,46.3,4.379,0.525"
"2025-02-26 08:00:00,403.7,371.0,9.27,16.14,68.7,6.867,0.824"
"2025-02-26 09:00:00,402.2,371.4,11.82,19.98,77.6,9.27,1.112"
"2025-02-26 10:00:00,397.8,366.6,11.47,19.88,97.4,11.779,1.414"
"2025-02-26 11:00:00,402.2,366.5,11.45,18.38,100.0,9.125,1.095"
"2025-02-26 12:00:00,406.1,367.9,13.87,22.58,100.0,11.543,1.385"
"2025-02-26 13:00:00,396.9,363.9,11.38,19.76,100.0,11.49,1.379"
"2025-02-26 14:00:00,399.4,370.4,11.38,17.39,97.0,7.664,0.92"
"2025-02-26 15:00:00,394.4,360.1,10.41,16.27,86.6,6.642,0.797"
"2025-02-26 16:00:00,400.1,373.8,10.22,17.43,66.5,7.042,0.845"
"2025-02-26 17:00:00,410.3,388.0,9.29,13.75,49.5,3.656,0.439"
"2025-02-26 18:00:00,409.6,386.0,8.29,13.36,40.4,3.355,0.403"
"2025-02-26 19:00:00,397.8,384.6,9.44,12.12,8.2,1.167,0.14"
"2025-02-26 20:00:00,402.9,388.9,8.03,10.43,8.2,0.739,0.089"
"2025-02-26 21:00:00,409.6,395.3,8.3,10.3,1.4,0.321,0.039"
"2025-02-26 22:00:00,400.7,386.9,8.14,10.49,15.8,0.752,0.09"
"2025-02-26 23:00:00,396.2,375.5,7.28,10.62,15.8,0.854,0.102"
"2025-02-27 00:00:00,393.9,380.6,8.32,11.4,12.2,0.604,0.073"
"2025-02-27 01:00:00,402.6,388.0,8.15,10.15,10.4,0.54,0.065"
"2025-02-27 02:00:00,402.8,388.9,9.02,13.1,4.6,0.841,0.101"
"2025-02-27 03:00:00,398.8,384.7,7.67,11.55,7.1,1.329,0.16"
"2025-02-27 04:00:00,398.7,381.1,8.88,11.57,11.6,0.698,0.084"
"2025-02-27 05:00:00,389.8,367.8,8.31,10.89,23.4,0.952,0.114"
"2025-02-27 06:00:00,396.9,377.6,9.71,14.36,34.0,3.26,0.391"
"2025-02-27 07:00:00,399.0,373.1,10.53,16.08,51.9,5.125,0.615"
"2025-02-27 08:00:00,399.7,370.3,9.12,16.06,62.6,6.495,0.779"
"2025-02-27 09:00:00,400.9,376.8,12.84,19.7,86.6,8.102,0.972"
"2025-02-27 10:00:00,401.0,370.4,11.26,18.8,93.9,9.827,1.179"
"2025-02-27 11:00:00,401.1,373.5,13.33,21.38,97.9,11.191,1.343"
"2025-02-27 12:00:00,402.5,368.2,11.16,19.15,100.0,11.501,1.38"
"2025-02-27 13:00:00,404.5,366.4,11.3,18.42,99.9,9.609,1.153"
"2025-02-27 14:00:00,400.1,368.9,11.99,19.9,90.4,9.475,1.137"
"2025-02-27 15:00:00,395.5,357.2,11.35,17.77,77.9,7.062,0.847"
"2025-02-27 16:00:00,391.4,363.4,11.18,17.99,62.4,7.064,0.848"
"2025-02-27 17:00:00,397.6,371.7,10.42,15.96,59.0,4.092,0.491"
"2025-02-27 18:00:00,406.9,384.9,10.12,15.34,42.2,2.919,0.35"
"2025-02-27 19:00:00,395.6,380.9,7.7,11.53,14.1,1.518,0.182"
"2025-02-27 20:00:00,399.2,381.8,6.27,9.15,12.7,0.595,0.071"
"2025-02-27 21:00:00,397.8,382.1,8.46,10.46,14.4,0.481,0.058"
"2025-02-27 22:00:00,404.3,391.8,7.92,11.97,13.8,0.928,0.111"
"2025-02-27 23:00:00,401.4,387.1,7.61,9.61,3.3,0.516,0.062"
"2025-02-28 00:00:00,397.6,379.4,7.23,9.8,22.6,0.298,0.036"
"2025-02-28 01:00:00,392.3,379.5,7.99,10.63,6.3,0.641,0.077"
"2025-02-28 02:00:00,404.3,385.7,7.27,9.96,9.8,0.6,0.072"
"2025-02-28 03:00:00,399.8,389.2,8.23,12.37,0.0,0.916,0.11"
"2025-02-28 04:00:00,403.6,393.0,9.19,12.04,9.8,0.806,0.097"
"2025-02-28 05:00:00,394.0,383.0,8.4,11.86,20.8,1.386,0.166"
"2025-02-28 06:00:00,395.6,375.3,8.97,12.84,38.2,2.288,0.275"
"2025-02-28 07:00:00,391.0,367.2,10.03,15.4,50.3,4.906,0.589"
"2025-02-28 08:00:00,401.2,372.5,12.15,18.31,79.9,5.909,0.709"
"2025-02-28 09:00:00,399.1,371.7,10.45,16.9,81.2,6.983,0.838"
"2025-02-28 10:00:00,394.5,362.2,9.3,17.48,92.3,10.627,1.275"
"2025-02-28 11:00:00,396.4,362.8,12.58,20.49,90.9,11.263,1.352"
"2025-02-28 12:00:00,402.3,371.2,12.94,21.0,100.0,11.427,1.371"
"2025-02-28 13:00:00,401.8,372.1,11.49,19.73,100.0,11.07,1.328"
"2025-02-28 14:00:00,402.1,371.6,11.37,19.22,99.3,9.598,1.152"
"2025-02-28 15:00:00,394.7,360.3,11.25,17.23,79.0,7.038,0.845"
"2025-02-28 16:00:00,397.4,366.6,11.09,17.98,72.3,7.347,0.882"
"2025-02-28 17:00:00,399.7,378.2,10.25,14.72,57.3,3.358,0.403"
"2025-02-28 18:00:00,402.0,379.2,8.52,14.1,40.3,2.585,0.31"
"2025-02-28 19:00:00,398.9,383.2,8.13,11.08,27.9,1.231,0.148"
"2025-02-28 20:00:00,396.1,383.9,7.63,10.86,16.3,0.712,0.085"
"2025-02-28 21:00:00,394.0,376.0,7.69,11.4,22.7,1.029,0.123"
"2025-02-28 22:00:00,404.0,388.1,8.28,11.42,12.0,0.677,0.081"
"2025-02-28 23:00:00,406.6,389.9,9.04,12.35,8.0,0.384,0.046"
"2025-03-01 00:00:00,403.6,396.2,8.75,10.75,5.0,0.431,0.052"
"2025-03-01 01:00:00,402.6,389.7,8.29,11.67,4.8,0.776,0.093"
"2025-03-01 02:00:00,399.9,384.0,8.24,11.47,4.6,0.724,0.087"
"2025-03-01 03:00:00,403.0,386.7,6.89,10.75,4.1,0.699,0.084"
"2025-03-01 04:00:00,400.6,379.3,9.66,11.66,6.7,0.443,0.053"
"2025-03-01 05:00:00,396.6,376.8,9.66,13.51,12.7,1.806,0.217"
"2025-03-01 06:00:00,402.4,381.8,8.56,12.71,44.3,2.318,0.278"
"2025-03-01 07:00:00,397.5,370.3,10.06,15.95,51.7,5.023,0.603"
"2025-03-01 08:00:00,394.4,363.6,10.87,16.54,65.0,5.024,0.603"
"2025-03-01 09:00:00,396.7,366.0,11.2,18.94,83.2,9.378,1.125"
"2025-03-01 10:00:00,399.0,367.2,12.53,19.96,93.3,9.943,1.193"
"2025-03-01 11:00:00,405.0,367.7,12.04,19.25,96.4,10.508,1.261"
"2025-03-01 12:00:00,393.6,356.5,12.35,21.09,97.2,11.361,1.363"
"2025-03-01 13:00:00,387.0,352.5,13.38,22.37,99.3,12.279,1.473"
"2025-03-01 14:00:00,385.1,348.9,10.89,19.04,83.0,10.561,1.267"
"2025-03-01 15:00:00,405.5,373.4,10.61,17.71,82.9,8.024,0.963"
"2025-03-01 16:00:00,405.4,376.2,10.71,17.85,68.1,7.093,0.851"
"2025-03-01 17:00:00,398.5,369.0,10.33,14.68,53.0,3.705,0.445"
"2025-03-01 18:00:00,411.7,389.7,10.98,15.03,34.9,1.937,0.232"
"2025-03-01 19:00:00,407.7,388.2,8.31,12.86,12.2,1.851,0.222"
"2025-03-01 20:00:00,396.9,379.1,6.11,9.17,4.4,0.65,0.078"
"2025-03-01 21:00:00,407.4,396.7,8.78,11.42,2.5,0.553,0.066"
"2025-03-01 22:00:00,401.7,385.6,8.4,11.58,8.0,0.569,0.068"
"2025-03-01 23:00:00,395.2,382.2,7.81,10.43,12.8,0.471,0.057"
"2025-03-02 00:00:00,406.3,395.4,8.38,10.71,10.1,0.411,0.049"
"2025-03-02 01:00:00,405.6,390.3,7.74,10.74,17.4,0.895,0.107"
"2025-03-02 02:00:00,399.3,385.5,7.82,12.14,12.5,0.765,0.092"
"2025-03-02 03:00:00,406.4,387.4,8.17,10.93,8.7,0.362,0.043"
"2025-03-02 04:00:00,403.1,385.1,8.94,12.58,14.5,1.01,0.121"
"2025-03-02 05:00:00,391.6,377.7,6.54,10.31,22.2,1.46,0.175"
"2025-03-02 06:00:00,404.5,381.3,8.46,12.15,35.1,2.008,0.241"
"2025-03-02 07:00:00,396.5,367.1,10.95,16.76,46.9,4.862,0.583"
"2025-03-02 08:00:00,393.0,364.0,10.6,17.93,64.8,7.333,0.88"
"2025-03-02 09:00:00,398.9,370.7,12.45,19.49,86.2,8.609,1.033"
"2025-03-02 10:00:00,401.2,374.2,12.96,19.7,90.7,8.188,0.983"
"2025-03-02 11:00:00,407.6,368.7,11.65,20.37,91.8,12.568,1.508"
"2025-03-02 12:00:00,398.7,361.7,13.44,21.93,100.0,11.469,1.376"
"2025-03-02 13:00:00,397.5,367.4,11.98,18.96,99.6,9.521,1.143"
"2025-03-02 14:00:00,396.8,364.3,12.08,20.41,91.8,10.253,1.23"
"2025-03-02 15:00:00,394.7,362.8,12.07,19.74,86.7,8.483,1.018"
"2025-03-02 16:00:00,398.1,373.9,8.99,15.01,70.4,6.328,0.759"
"2025-03-02 17:00:00,399.2,375.9,10.21,15.66,42.8,4.125,0.495"
"2025-03-02 18:00:00,401.2,382.2,8.77,13.54,30.4,2.71,0.325"
"2025-03-02 19:00:00,397.8,382.4,8.67,12.54,23.1,1.402,0.168"
"2025-03-02 20:00:00,397.0,375.6,7.65,9.65,0.0,0.464,0.056"
"2025-03-02 21:00:00,390.8,370.0,8.93,11.83,8.7,0.445,0.053"
"2025-03-02 22:00:00,398.5,380.4,7.64,10.57,11.4,0.791,0.095"
"2025-03-02 23:00:00,403.3,387.6,6.97,8.97,13.5,0.489,0.059"
"2025-03-03 00:00:00,396.3,380.8,9.06,12.55,19.6,0.708,0.085"
"2025-03-03 01:00:00,402.5,385.1,6.78,10.47,1.2,0.701,0.084"
"2025-03-03 02:00:00,395.2,372.8,7.51,11.12,16.3,0.597,0.072"
"2025-03-03 03:00:00,391.7,375.9,7.11,10.0,7.1,0.773,0.093"
"2025-03-03 04:00:00,402.7,385.6,8.84,11.22,7.0,0.798,0.096"
"2025-03-03 05:00:00,404.1,385.9,7.4,11.57,21.5,1.694,0.203"
"2025-03-03 06:00:00,398.3,375.5,8.85,12.76,28.1,2.726,0.327"
"2025-03-03 07:00:00,393.5,370.1,9.58,14.32,51.6,3.67,0.44"
"2025-03-03 08:00:00,403.9,377.3,11.03,17.04,69.1,5.873,0.705"
"2025-03-03 09:00:00,395.6,366.5,10.3,17.63,85.3,7.665,0.92"
"2025-03-03 10:00:00,398.1,364.8,11.31,18.95,91.6,9.724,1.167"
"2025-03-03 11:00:00,402.0,365.8,12.01,19.44,94.5,10.248,1.23"
"2025-03-03 12:00:00,396.9,359.5,11.91,19.0,100.0,10.48,1.258"
"2025-03-03 13:00:00,396.6,362.0,12.26,20.51,94.8,12.265,1.472"
"2025-03-03 14:00:00,394.9,367.8,12.03,19.81,89.1,10.331,1.24"
"2025-03-03 15:00:00,401.7,370.4,12.19,18.63,81.6,7.043,0.845"
"2025-03-03 16:00:00,402.3,375.5,10.86,16.3,69.7,5.293,0.635"
"2025-03-03 17:00:00,404.7,381.6,10.24,15.52,55.5,3.897,0.468"
"2025-03-03 18:00:00,402.7,380.8,10.1,14.31,33.6,2.042,0.245"
"2025-03-03 19:00:00,404.3,385.9,8.42,11.84,19.9,1.161,0.139"
"2025-03-03 20:00:00,392.6,376.6,7.37,9.37,14.8,0.536,0.064"
"2025-03-03 21:00:00,403.6,389.6,7.08,9.73,17.2,0.486,0.058"
"2025-03-03 22:00:00,399.8,386.7,7.49,10.38,27.1,0.63,0.076"
"2025-03-03 23:00:00,392.3,370.4,7.46,10.86,16.2,0.857,0.103"
"2025-03-04 00:00:00,392.3,380.4,10.22,13.82,23.6,1.472,0.177"
"2025-03-04 01:00:00,392.2,377.1,8.83,10.91,7.2,0.61,0.073"
"2025-03-04 02:00:00,402.7,392.1,7.07,9.53,9.6,0.694,0.083"
"2025-03-04 03:00:00,407.7,392.6,6.98,9.72,11.5,0.434,0.052"
"2025-03-04 04:00:00,401.0,388.6,6.64,11.05,9.5,1.142,0.137"
"2025-03-04 05:00:00,402.8,389.5,8.12,13.08,25.7,1.894,0.227"
"2025-03-04 06:00:00,405.0,383.1,9.67,13.69,28.8,2.726,0.327"
"2025-03-04 07:00:00,401.5,374.6,11.36,18.37,55.4,5.644,0.677"
"2025-03-04 08:00:00,400.5,365.3,11.17,16.8,65.2,5.003,0.6"
"2025-03-04 09:00:00,390.0,363.5,10.22,17.38,77.2,7.752,0.93"
"2025-03-04 10:00:00,393.3,366.7,12.59,21.35,95.8,11.018,1.322"
"2025-03-04 11:00:00,408.3,372.9,11.51,19.27,98.8,10.519,1.262"
"2025-03-04 12:00:00,405.7,369.8,11.2,19.65,99.8,11.922,1.431"
"2025-03-04 13:00:00,400.1,365.5,12.77,21.51,96.8,12.38,1.486"
"2025-03-04 14:00:00,404.2,367.4,10.97,18.02,86.8,8.804,1.056"
"2025-03-04 15:00:00,402.1,373.2,12.09,18.62,87.7,7.928,0.951"
"2025-03-04 16:00:00,396.8,369.5,11.35,17.84,68.3,5.996,0.72"
"2025-03-04 17:00:00,403.1,377.6,9.61,14.21,53.8,3.651,0.438"
"2025-03-04 18:00:00,398.3,378.3,8.42,12.61,33.1,2.18,0.262"
"2025-03-04 19:00:00,396.8,379.6,8.08,11.21,24.5,1.392,0.167"
"2025-03-04 20:00:00,400.4,385.5,9.61,12.69,4.0,0.358,0.043"
"2025-03-04 21:00:00,400.7,388.1,8.63,11.76,12.4,0.661,0.079"
"2025-03-04 22:00:00,399.1,387.3,8.52,10.94,20.1,0.487,0.058"
"2025-03-04 23:00:00,395.0,379.1,8.69,12.3,7.4,0.658,0.079"
"2025-03-05 00:00:00,398.1,385.1,8.41,11.72,7.2,0.624,0.075"
"2025-03-05 01:00:00,402.6,386.3,8.75,11.54,5.6,0.432,0.052"
"2025-03-05 02:00:00,398.2,387.7,8.25,11.17,10.0,0.773,0.093"
"2025-03-05 03:00:00,407.2,396.4,8.36,12.32,0.0,1.031,0.124"
"2025-03-05 04:00:00,402.5,387.7,8.39,11.73,9.6,0.918,0.11"
"2025-03-05 05:00:00,397.5,380.6,9.4,13.63,18.9,1.668,0.2"
"2025-03-05 06:00:00,412.1,391.2,8.94,13.23,42.1,1.952,0.234"
"2025-03-05 07:00:00,397.3,376.6,9.61,15.63,46.8,4.901,0.588"
"2025-03-05 08:00:00,398.4,369.8,11.66,18.09,70.9,6.901,0.828"
"2025-03-05 09:00:00,397.5,363.7,11.98,18.72,79.5,7.676,0.921"
"2025-03-05 10:00:00,400.0,360.6,11.87,20.03,92.4,10.267,1.232"
"2025-03-05 11:00:00,407.1,369.4,12.46,20.25,92.0,10.926,1.311"
"2025-03-05 12:00:00,395.5,360.9,10.63,17.39,100.0,9.134,1.096"
"2025-03-05 13:00:00,411.6,377.0,11.48,18.55,99.1,9.554,1.146"
"2025-03-05 14:00:00,403.7,371.2,12.02,18.83,79.8,8.859,1.063"
"2025-03-05 15:00:00,401.6,367.7,10.09,17.1,84.2,8.253,0.99"
"2025-03-05 16:00:00,399.6,371.9,10.86,16.65,69.5,5.648,0.678"
"2025-03-05 17:00:00,393.8,365.4,10.27,16.88,54.4,5.77,0.692"
"2025-03-05 18:00:00,402.4,380.2,9.45,13.16,31.6,2.228,0.267"
"2025-03-05 19:00:00,400.9,384.5,9.08,12.79,20.7,1.636,0.196"
"2025-03-05 20:00:00,405.8,393.7,7.96,10.99,15.1,0.89,0.107"
"2025-03-05 21:00:00,409.1,398.3,7.98,10.68,11.3,0.421,0.051"
"2025-03-05 22:00:00,398.2,384.2,7.91,10.29,7.6,0.56,0.067"
"2025-03-05 23:00:00,397.0,380.8,7.59,11.46,13.5,0.841,0.101"
"2025-03-06 00:00:00,408.2,393.9,9.38,12.19,7.7,0.535,0.064"
"2025-03-06 01:00:00,397.4,380.0,8.04,11.16,12.4,0.866,0.104"
"2025-03-06 02:00:00,396.6,381.8,8.85,12.34,4.8,1.124,0.135"
"2025-03-06 03:00:00,408.6,395.0,7.78,10.74,7.2,0.636,0.076"
"2025-03-06 04:00:00,404.8,386.6,10.37,13.1,13.5,0.625,0.075"
"2025-03-06 05:00:00,392.1,371.6,8.58,12.72,15.5,1.267,0.152"
"2025-03-06 06:00:00,401.8,375.5,8.71,12.46,44.7,2.352,0.282"
"2025-03-06 07:00:00,399.7,375.3,10.56,16.5,57.2,4.472,0.537"
"2025-03-06 08:00:00,396.8,371.4,10.01,16.77,75.3,7.195,0.863"
"2025-03-06 09:00:00,394.3,361.7,10.95,17.07,91.5,7.341,0.881"
"2025-03-06 10:00:00,407.7,379.5,11.0,19.36,92.4,10.082,1.21"
"2025-03-06 11:00:00,406.6,373.6,11.39,19.08,95.9,10.473,1.257"
"2025-03-06 12:00:00,409.9,377.9,11.34,20.32,100.0,12.84,1.541"
"2025-03-06 13:00:00,404.2,372.8,10.85,18.76,99.4,10.606,1.273"
"2025-03-06 14:00:00,395.1,362.0,12.15,18.84,90.5,9.068,1.088"
"2025-03-06 15:00:00,402.8,370.8,9.38,17.07,76.4,9.691,1.163"
"2025-03-06 16:00:00,398.2,376.7,10.42,16.02,72.4,5.333,0.64"
"2025-03-06 17:00:00,403.5,381.6,9.03,14.5,43.2,4.244,0.509"
"2025-03-06 18:00:00,400.5,379.4,9.09,13.42,43.7,2.363,0.284"
"2025-03-06 19:00:00,400.3,382.7,7.97,12.35,22.2,1.173,0.141"
"2025-03-06 20:00:00,403.0,391.1,7.8,9.8,8.3,0.42,0.05"
"2025-03-06 21:00:00,410.3,396.0,6.61,10.34,21.2,0.678,0.081"
"2025-03-06 22:00:00,391.1,380.1,8.34,12.89,15.2,0.955,0.115"
"2025-03-06 23:00:00,395.7,382.0,8.14,10.74,4.0,0.383,0.046"
"2025-03-07 00:00:00,402.3,382.9,8.57,11.6,8.4,0.741,0.089"
"2025-03-07 01:00:00,398.3,381.3,7.59,10.94,5.1,0.653,0.078"
"2025-03-07 02:00:00,396.9,384.4,7.18,9.19,14.5,0.346,0.042"
"2025-03-07 03:00:00,400.0,384.1,8.82,12.28,13.4,0.967,0.116"
"2025-03-07 04:00:00,410.5,399.9,8.22,10.76,12.9,0.637,0.076"
"2025-03-07 05:00:00,402.2,385.5,9.57,13.35,30.1,1.075,0.129"
"2025-03-07 06:00:00,408.2,388.7,8.48,13.27,35.6,2.939,0.353"
"2025-03-07 07:00:00,394.2,370.8,11.27,16.75,56.9,4.264,0.512"
"2025-03-07 08:00:00,394.3,370.4,10.43,16.71,74.8,6.428,0.771"
"2025-03-07 09:00:00,398.2,361.6,8.91,15.71,85.5,8.188,0.983"
"2025-03-07 10:00:00,403.1,370.8,11.67,19.73,89.7,10.283,1.234"
"2025-03-07 11:00:00,403.1,372.4,11.92,20.04,91.5,10.942,1.313"
"2025-03-07 12:00:00,392.6,357.8,11.88,18.82,100.0,9.255,1.111"
"2025-03-07 13:00:00,402.6,361.8,12.97,21.73,98.4,11.003,1.32"
"2025-03-07 14:00:00,405.0,368.3,11.09,19.25,99.5,10.024,1.203"
"2025-03-07 15:00:00,404.7,369.7,10.43,17.76,85.5,8.952,1.074"
"2025-03-07 16:00:00,394.5,367.2,10.06,15.54,75.8,5.257,0.631"
"2025-03-07 17:00:00,403.2,371.8,10.02,15.43,53.1,4.02,0.482"
"2025-03-07 18:00:00,400.9,381.9,8.86,15.05,37.8,3.766,0.452"
"2025-03-07 19:00:00,399.8,376.1,8.91,13.09,13.9,1.351,0.162"
"2025-03-07 20:00:00,392.2,377.8,6.84,10.63,6.1,0.471,0.057"
"2025-03-07 21:00:00,405.3,387.6,6.44,9.61,7.3,0.709,0.085"
"2025-03-07 22:00:00,391.9,380.4,7.66,9.66,8.4,0.324,0.039"
"2025-03-07 23:00:00,405.3,393.0,6.47,8.64,4.8,0.252,0.03"
"2025-03-08 00:00:00,397.7,380.6,8.42,12.21,10.8,0.754,0.091"
"2025-03-08 01:00:00,405.6,388.1,7.3,10.08,15.4,0.678,0.081"
"2025-03-08 02:00:00,393.4,376.8,8.01,10.39,20.0,0.581,0.07"
"2025-03-08 03:00:00,388.1,372.9,6.56,9.18,21.7,0.534,0.064"
"2025-03-08 04:00:00,394.8,379.8,7.18,11.45,11.6,0.68,0.082"
"2025-03-08 05:00:00,400.9,379.1,8.1,11.78,11.4,1.389,0.167"
"2025-03-08 06:00:00,402.2,385.5,10.47,15.3,30.4,2.77,0.332"
"2025-03-08 07:00:00,397.3,372.0,9.71,15.86,45.2,4.61,0.553"
"2025-03-08 08:00:00,395.9,371.2,9.51,15.67,66.0,5.822,0.699"
"2025-03-08 09:00:00,395.7,363.8,11.96,19.32,86.3,8.867,1.064"
"2025-03-08 10:00:00,386.3,354.4,11.69,20.01,87.8,9.738,1.169"
"2025-03-08 11:00:00,396.8,358.5,11.71,20.44,100.0,12.043,1.445"
"2025-03-08 12:00:00,399.1,360.2,12.85,20.73,95.6,10.277,1.233"
"2025-03-08 13:00:00,400.4,367.3,12.06,19.33,97.0,9.837,1.18"
"2025-03-08 14:00:00,400.1,364.8,11.99,19.38,87.9,9.968,1.196"
"2025-03-08 15:00:00,400.1,367.5,11.46,17.73,79.3,6.985,0.838"
"2025-03-08 16:00:00,398.9,366.2,10.54,16.19,68.3,5.065,0.608"
"2025-03-08 17:00:00,396.5,372.9,10.23,16.85,52.5,4.335,0.52"
"2025-03-08 18:00:00,399.2,376.6,8.66,12.26,40.7,2.165,0.26"
"2025-03-08 19:00:00,403.0,384.4,8.02,11.43,28.0,1.488,0.179"
"2025-03-08 20:00:00,396.6,383.0,9.43,13.08,5.9,0.64,0.077"
"2025-03-08 21:00:00,392.3,377.4,8.11,12.27,6.0,0.774,0.093"
"2025-03-08 22:00:00,399.5,381.1,6.92,9.45,12.5,0.495,0.059"
"2025-03-08 23:00:00,403.0,390.5,8.13,11.51,3.8,0.954,0.115"
"2025-03-09 00:00:00,404.5,386.7,8.71,12.77,16.2,1.266,0.152"
"2025-03-09 01:00:00,391.6,378.2,7.58,9.58,4.2,0.501,0.06"
"2025-03-09 02:00:00,402.6,391.8,7.34,11.2,9.8,0.612,0.073"
"2025-03-09 03:00:00,407.5,395.9,8.76,11.48,6.6,0.765,0.092"
"2025-03-09 04:00:00,396.9,382.0,8.88,12.22,5.0,0.664,0.08"
"2025-03-09 05:00:00,402.7,384.0,7.36,11.14,17.6,1.596,0.191"
"2025-03-09 06:00:00,397.6,373.2,8.66,12.81,28.8,2.451,0.294"
"2025-03-09 07:00:00,400.4,378.6,10.37,16.87,56.1,5.876,0.705"
"2025-03-09 08:00:00,400.3,370.9,10.57,17.46,69.0,7.06,0.847"
"2025-03-09 09:00:00,408.0,375.0,10.53,18.48,87.5,9.31,1.117"
